id,target
83443,1983389.0
124860,5639012.0
7705,5681884.5
260422,4588390.0
181743,6638318.5
290212,5622408.5
9061,5837009.0
21022,5349194.0
292036,3286980.2
205024,6044413.5
255239,3458702.8
55356,4131306.0
40148,4203783.0
262338,6043739.0
157872,6302764.5
4086,3935989.0
1708,6217346.5
199518,2132871.8
278815,9020401.0
295018,7206699.5
118980,5302936.5
122442,4162807.0
247466,3043751.2
253410,4247936.0
238889,7172588.0
196664,4144035.8
290464,2773402.8
193963,4611007.5
7875,4642716.0
98708,2732353.8
119110,4660220.0
138008,4328073.0
12951,4609328.0
192497,4474506.5
163408,4705751.0
261640,6515996.5
6869,4575709.0
165580,6536223.5
136767,2376138.8
225731,5439056.5
3022,3534330.2
196076,3364421.8
234587,5215452.5
66309,5470910.0
57974,5027854.0
140097,2384654.0
32336,5862263.5
60783,1502577.5
230910,5276100.0
26786,6586238.0
138068,2162915.2
180764,7688476.5
219326,4902109.5
231866,7265564.0
67828,2376138.8
204206,5578670.5
37390,4280065.0
37186,2471250.5
84334,3454852.2
71283,3748007.8
148429,5554791.0
7614,5243035.5
140256,4006028.8
41175,3325069.5
204658,2529003.0
254,4559548.0
291739,4802803.0
78120,5747375.0
243905,6190875.0
100629,7258513.5
10320,3224492.5
39112,4943460.5
165420,4707479.0
79869,4003378.2
40303,5602518.5
44931,4221677.0
183655,5648598.0
275748,4241754.5
244053,4402746.0
112183,1640761.2
23550,4588806.0
167445,3568660.5
47663,3050295.2
233486,3832347.0
214669,5419784.5
193840,10262986.0
237418,5322823.5
178557,2897186.2
261996,3600284.0
197206,3537614.8
14423,2784916.2
217456,4135886.8
3491,2624150.2
85439,4609279.5
172233,2236049.2
116132,4113622.2
144546,4629717.0
208036,4463498.0
242688,7426167.0
168749,4003615.0
69768,2697396.0
136620,5974626.5
296697,4778174.0
155710,2875045.8
260326,4460502.5
72034,9232694.0
282627,3248710.5
205225,2912541.8
257409,2485486.2
294246,6674407.0
121044,6055913.0
293316,2118557.5
40795,2548753.2
204324,5464652.5
18386,6666843.0
229140,6242466.0
50559,6190633.0
99134,6626933.0
147027,4058716.2
49,9559589.0
283905,6823738.5
134705,4583282.0
99117,3787355.8
99095,2322275.8
155252,3889465.8
254189,4085293.8
291695,5815362.0
103503,3565391.2
126176,4915582.5
56197,3181074.8
232602,3121639.5
176023,4240808.0
297580,7557052.0
19701,2601631.8
246188,2318642.0
199493,6507333.5
186419,5404646.0
229402,3021280.2
158343,7785822.5
179257,4911084.5
142785,6537408.0
264280,2316767.8
73884,4993187.0
183130,6057530.0
20963,6094528.0
189828,6052379.5
294413,3151116.2
130633,5801380.5
245740,6399027.5
289680,3669550.0
7411,5361783.5
92893,6084435.0
257980,1699445.9
99474,4517671.5
233340,1951351.2
153240,1621177.2
214630,4366480.5
92817,6540301.5
221699,5034211.5
84497,7170461.0
7299,6534073.5
79997,2990518.5
11546,3436204.8
289616,2575764.0
241580,4807042.0
174983,3439532.5
165383,2961394.2
214886,2191848.8
272546,6017037.0
90310,4116648.0
134340,3952709.5
61470,4815544.0
187438,8285507.0
5863,3620933.8
39768,6585522.0
8139,2553319.8
51750,4799946.0
177439,4157788.0
203052,4216378.0
154369,5462422.5
238730,7583027.0
214071,5890739.0
276168,5212205.5
195587,4859343.0
233106,3025818.8
21793,4473794.0
178749,5487699.5
31118,5615511.5
64773,7167370.5
31621,1776884.8
103337,4879125.0
200409,3178888.2
184920,6978174.5
157342,6230749.0
189250,5101088.0
114062,4262317.5
142365,5434514.5
126890,4841889.5
83842,4205864.0
50057,6062095.5
289868,8089877.0
193503,11060125.0
227457,6392312.0
72869,5704307.5
159872,3832226.5
245879,5618270.5
115807,4645098.5
95085,4931566.0
17638,5390788.5
146319,3809656.0
116428,5202184.0
210919,7681785.0
70784,7340160.5
114704,2764464.2
47739,4354163.5
24542,7391334.0
175423,2305131.0
132836,3356390.5
198167,6276893.5
24662,7406907.5
72790,8315786.5
217198,7112543.5
285096,3535651.8
132313,1912596.1
35962,4435048.0
4087,2950867.5
9163,4142854.2
158831,5122606.5
240408,4852609.5
3410,8052069.5
70579,3638154.0
168261,3719879.8
149658,5897506.5
263064,4041948.2
199838,4109082.0
185052,4708947.5
111380,2882793.8
235727,5035522.5
25176,5546597.0
143527,2516615.0
14237,4915189.0
194518,4153919.8
74547,2967506.5
17024,3438706.0
242415,6788331.5
247158,6461097.0
89480,3026696.2
185957,3217458.2
294163,3843499.5
29479,3895828.5
244411,3555696.8
245712,2431357.8
119542,3026664.5
83105,4602638.0
169980,4466133.5
271769,7797883.0
269409,4366280.5
249760,5766767.0
32693,4513309.5
287963,5142969.5
202077,6055058.0
211884,6841312.0
231947,3746560.2
87646,6154090.0
10182,5612754.5
61752,2517416.5
164058,4194092.2
36716,3297281.2
208607,5787836.0
117087,2705485.5
41455,3812952.8
122144,5409611.5
69674,6949822.5
87198,4179323.0
273355,3289275.5
168485,3873249.2
265248,5726344.0
167075,7707226.0
227366,7617485.0
88082,1649347.5
203409,5011601.5
252813,2751437.0
286030,4090923.5
241223,1489941.9
100594,8125243.0
110792,1658715.8
159531,4055922.5
18683,6233768.5
290868,4219024.5
103757,2939719.0
235942,2876016.5
155018,2474545.2
80968,1989897.0
259699,7780352.0
32123,2236213.5
152368,3796157.2
138857,5392521.0
210613,2269229.0
262089,4150870.5
123381,4712928.0
106531,7632683.0
203230,3620844.0
118793,2740867.0
294620,2002809.0
256608,4786598.0
194213,7047461.0
74895,3199021.0
201525,4567051.0
213744,4392475.5
294449,5795386.5
179805,2734660.8
193188,4616032.0
143526,7527977.5
26718,6588681.5
93208,4399246.0
61427,4605430.5
298591,6426095.0
183136,4818815.0
120464,5814979.0
127683,4989897.5
257943,2438012.2
89085,8632844.0
96839,5913281.5
218578,2008738.9
162362,6239918.5
232929,5778526.0
111250,7174360.0
154981,8384837.0
6226,2999830.5
200237,4381865.0
220029,3160355.5
246042,4655733.5
28201,5032171.5
267632,3756782.2
267149,3991636.2
241076,5167675.0
18045,5642508.5
254761,5381619.5
402,7291935.0
118729,6435380.0
41324,7788065.5
214781,5861481.0
148179,3817599.2
71720,8220848.5
168845,2512785.0
23242,3209808.8
277485,1911312.5
82903,7552477.0
50306,6243264.0
261470,2992549.8
28793,4351282.5
21240,7251836.5
4606,3128559.8
193462,5394758.5
166301,5630725.5
38559,5689627.5
214254,5119583.5
28330,6132237.5
12391,8623744.0
10847,5519727.0
12209,6540139.5
210318,2724651.5
261623,2999873.2
167479,5538161.0
95401,9011029.0
38683,7884100.5
191281,5162104.0
20073,3969050.5
158808,4135646.2
246494,6408225.0
152859,4818668.0
137468,4042060.0
779,5160868.5
227828,2341460.8
150090,4981957.0
151564,5412212.5
20611,5585276.5
163393,4289058.5
241606,5079025.5
86989,5270900.0
242121,4191713.0
205774,4816417.0
84097,4904050.0
175629,2864263.2
40460,4213564.5
274756,5598438.0
274811,5442450.0
162191,2232361.0
224715,1969974.6
122997,6709949.0
208674,5439368.0
21740,3730466.5
166156,2525525.2
188792,6129256.0
59787,6311053.0
42514,3250111.2
283405,2469003.2
237682,4270585.5
177704,2694357.0
264970,4832059.5
3666,8014484.0
212716,5418807.5
22663,6054059.0
97010,3665269.0
46699,5354461.0
75486,5733940.0
240480,5374295.5
41757,2044082.1
116563,7114775.5
199309,3681896.2
27294,5649411.5
150764,6496631.0
58842,5084962.5
254963,5466513.5
138875,9780335.0
135564,3213493.2
259189,4746491.5
143442,5846084.0
100492,8217940.5
281512,4014415.8
166593,4847748.0
245478,4173778.5
63401,3495556.8
231975,7017910.5
220955,2978959.0
135007,5000201.5
87164,4346189.5
265339,4601198.5
59650,7717081.5
220331,7712321.5
251845,2694490.8
105093,2845059.2
221071,8341401.5
113514,7410334.0
237014,5908044.5
94872,2780108.0
3788,4375229.5
206090,2972993.2
296607,3304521.5
181389,4358039.5
224212,4299157.5
62572,3404473.2
241066,6344406.0
125012,5397712.5
154949,1781962.2
119359,4767441.0
243889,7882296.0
165653,5559996.0
170643,8241486.0
256693,2094468.8
213936,5626683.5
103854,6074677.0
26410,9362592.0
135713,4615768.0
237983,3561513.8
57226,8043166.5
261307,7781881.0
11518,4726476.0
82245,4127045.2
97242,5451483.5
95102,7096242.0
109680,2869280.0
232996,1775189.4
273024,4201342.0
238136,4162854.8
99548,4358991.0
287966,5398134.5
295519,1264340.5
77681,4301638.5
192745,2391947.0
193297,4002840.0
171591,2748143.2
128093,3417159.2
123822,6807424.0
116056,3342435.0
158735,4409608.0
75725,4231790.5
35177,3036036.8
290735,4237578.0
158962,2778496.2
272301,5036752.0
70376,1390538.5
79302,5092246.5
157835,4038769.2
136728,3122541.5
209187,4583850.5
281960,7426167.0
222915,5647348.5
187155,9230458.0
187479,5302936.5
216938,2555431.8
273384,4365260.5
130532,1986446.1
155648,3556317.5
196616,5609511.5
109964,3398212.8
190366,5127944.0
13491,1802656.2
100735,1429156.6
292072,8435077.0
47433,1714261.9
127828,4182915.8
221694,5569766.0
155725,7071988.0
4373,5177807.5
54111,4338098.0
71701,3507712.2
257142,2951635.8
108379,3348458.5
160303,6786163.0
31515,2854255.8
254056,4864689.0
141457,3641670.5
263902,2274500.2
13988,2772921.5
156216,5682708.0
121140,4092406.2
141907,3231302.0
125371,5584680.0
104548,1851894.6
140031,1596160.4
127181,8327706.5
7802,3920464.8
70114,5276100.0
12415,7030109.0
283202,2669697.8
286055,3010882.2
267419,1664686.9
298848,2487672.5
170195,5715143.5
188577,6991770.5
17850,3360439.0
215861,4515445.0
245728,3075189.5
269728,6246420.5
236155,2949649.0
13194,5835773.5
207014,7826790.5
119398,3883665.0
238,5788139.5
211964,6299591.5
238585,3271974.2
171405,2376243.0
677,3842990.0
61668,3807941.5
46664,3321336.2
165986,4452406.0
34947,4174260.2
78352,5426772.0
255858,1917282.2
58365,5231383.0
257170,3587195.2
59389,7138706.0
93235,5201985.5
190723,5083891.0
158828,2848724.5
18522,3595542.0
4314,5483430.5
206623,5526764.5
216212,8584480.0
291365,4226777.0
98168,1502392.6
78384,4430030.0
258133,3383195.8
75734,5644257.5
242601,5957813.0
11369,6001151.5
36664,2784382.5
154610,3766055.0
117751,7757983.5
179237,7933359.5
77142,6083959.0
62179,2191642.0
219641,5317562.5
8598,4466798.0
279529,5450750.5
7354,3210834.2
291714,3852483.0
233137,3365811.2
37060,8536827.0
95134,7426011.0
298971,5400869.0
87543,5236354.5
276904,4846130.5
286437,4363674.5
257908,6068597.0
165017,2079192.4
277443,4088922.5
211875,5191583.0
5300,3871048.2
148580,2501547.2
232132,7254548.0
113808,8361472.5
25705,2334617.8
206594,4345816.5
106498,5339831.0
25988,3670344.5
47180,4983824.5
123988,4457581.0
96064,7879966.0
772,2757620.8
287279,4375292.5
26754,5622199.0
79399,5316406.0
231304,3778275.5
255882,3763448.5
175353,5459688.5
221623,5153098.0
109793,5047484.5
180758,2119596.2
82851,6956460.0
2563,3363934.0
49215,2553468.2
3762,4060229.8
191443,6967548.0
286405,5736844.5
22398,6005892.0
7909,6288265.0
274226,6945078.5
12751,2175096.8
160314,7301245.5
281345,5208752.0
92989,4624950.5
196259,3952841.5
24470,4789552.5
128998,3501846.5
297617,7465890.5
244730,3618934.8
152818,2287971.2
194638,4781342.0
80301,1931159.0
44203,6195039.0
90830,2173508.2
170329,3187746.8
8548,5360955.5
125565,4992696.5
209998,2247480.8
187987,3950354.2
153041,5131094.5
79217,5819195.5
239688,5112972.0
148689,2506535.8
289932,6839818.0
137678,7756711.0
147485,4680253.5
221591,4005967.5
106049,4379057.5
25496,5614430.0
90199,3800642.0
265868,2899945.0
106533,2461156.0
268112,2196494.2
166469,6739070.5
189475,6005766.0
299251,6351713.0
267648,4687360.5
3617,5228530.0
144503,2171007.8
74669,3044509.0
93024,6669176.5
63378,3512656.8
171908,2695295.2
250569,6123839.5
65359,3906338.5
283285,7050479.5
20550,6032838.0
108419,1961873.4
286167,5946103.0
35024,4430575.0
23426,6051265.5
56211,5879710.0
126855,3428035.0
264462,7785392.0
119,2617050.0
298647,5322240.0
296572,5049097.5
69891,6307617.0
155817,4294662.0
1582,4567133.5
40728,4416333.5
106373,1894629.0
100788,5746262.5
107784,7371574.0
72696,5569309.5
247517,4364686.0
164550,5172951.0
185370,5614323.0
200353,3149752.2
59465,4874046.5
218256,4810743.0
103035,1439738.0
64580,3132850.0
92592,6146166.5
87343,4146605.5
188164,7190600.5
85096,3723308.2
201491,4418132.0
124161,3619031.5
47898,5972575.5
237603,1899629.8
46762,7487252.5
215508,1924727.5
247452,5595705.0
157843,7266395.5
99623,2362959.8
60299,6223213.0
249989,5534634.0
121308,5773965.0
238659,2441637.5
73765,3552056.8
118938,5239057.0
72395,7361099.5
86521,2394610.5
78691,4894934.0
149312,2429545.2
199232,3051380.5
133959,4954844.5
230035,4897427.5
85494,8013100.5
37962,4990963.5
138606,6787341.0
696,4759527.5
287655,2481381.8
194201,4448060.0
22056,5319434.0
118684,5441625.0
200863,5711242.5
107471,4073976.0
69516,4000500.5
291474,6660354.5
164723,3311073.5
69152,4272761.0
182395,3606940.8
232748,2413755.5
290682,7831800.5
37205,3459682.5
16091,6297501.5
7321,2412717.5
16,6593075.5
227227,3657182.5
75356,3913348.5
62770,3474415.8
167780,3484118.0
231463,4573327.0
252937,5727600.5
831,4236252.5
84218,2461193.5
158724,2065845.1
47771,4076653.8
233568,6027714.0
168690,2970592.8
241717,7823178.5
237232,4860409.0
172823,5114527.5
149939,4084760.0
156960,4656581.5
92709,7724245.5
228480,5757255.0
215619,3723390.0
183036,2868516.8
63771,4802290.5
25868,4407670.0
135019,1609810.4
189972,3135824.2
203969,5682161.0
159548,2495261.8
144242,2979339.8
102928,7624382.0
267472,2384658.5
42097,4311072.0
109230,5353608.5
219311,11790250.0
278835,3483187.8
142434,7167439.0
248162,9385066.0
249441,3372703.5
253910,4644389.5
117288,8046465.5
183210,2175275.0
142921,3747132.0
89677,6826114.0
77802,8028858.5
173924,5813066.5
219523,5599228.5
224194,3497651.0
109635,3584227.0
32990,4971302.0
63963,3487977.8
119094,5398454.0
125471,4567221.0
273049,5423031.5
77941,4452130.0
18524,5060020.5
193570,6153386.0
84416,4543150.0
118943,2620414.0
149720,7055194.5
104790,3044976.5
19098,2297587.8
213265,4915601.5
266005,7578118.5
82788,5077737.0
17273,5579218.5
28447,3474929.5
174629,6501006.5
202305,4387886.5
46658,7807325.5
192877,5360515.5
42583,6792392.0
230452,5527323.0
44631,7874429.5
144307,1989048.9
138218,8580961.0
237414,2191734.0
224125,2204971.2
9975,2126772.2
275317,2568584.0
114966,8871453.0
63533,7203284.5
100293,4732660.0
190313,3529072.8
297043,2680192.8
103942,5705874.5
107902,2503475.5
200128,2671062.8
158152,4158870.8
186224,2423315.8
138618,3618127.2
66615,3483397.0
83681,3939414.0
177724,2185795.2
33042,4079773.0
60008,5785695.0
30376,4493382.0
261647,5054681.0
248963,3167878.2
77409,4212552.0
57237,3790781.5
143066,5060175.0
220714,6192085.5
254080,5143744.5
32122,2299826.0
160416,4417715.0
96145,2232637.8
189882,7058243.0
235231,2657958.5
97622,4573999.0
203359,8006050.0
109460,5330886.0
150231,4407670.0
102538,5983025.0
247036,3577049.2
79739,6682941.5
57078,3675609.2
229222,2322552.5
68776,5591309.5
225031,7306037.5
26610,3640142.8
297433,4901558.0
58352,5552439.5
103626,2633906.0
235700,4855882.5
211967,4788803.5
232105,3083150.5
130496,2854255.8
88078,7283747.5
92575,1631292.1
225627,5917664.5
67782,4764764.0
87346,5063906.5
278000,4751196.5
272309,3786081.0
224918,5108687.5
141703,2755817.2
219608,3694509.2
6048,2949947.2
188803,4581333.0
258114,2853872.0
106839,3041827.2
123656,3308154.0
8140,3609673.0
234277,6171740.0
63750,5505249.0
181107,5052507.5
189747,5840077.0
202703,5461261.0
297757,7265564.0
139931,3685947.0
259808,5861112.0
286107,5965710.0
27075,5337046.0
243087,3397781.8
168105,6306588.5
276227,4076323.2
39094,6233578.0
248445,5214209.0
183877,4339240.0
95610,5012232.5
35937,5822592.5
292988,3855838.8
157099,4134766.8
30004,4526961.5
68938,2668124.8
274192,1848718.4
862,8191876.0
170950,5089523.0
71616,3103754.2
278667,5302876.0
267375,4232012.5
67048,2390102.2
42012,6075899.5
188831,5715143.5
70945,3360615.2
293639,1914585.2
96119,3771626.2
165741,5829988.5
276368,5074527.5
160607,4070154.8
98683,2807982.2
152290,4652764.0
294182,2271073.5
208170,5164881.5
46997,4930456.0
269595,5362090.5
76645,5860966.5
164180,3741968.2
74197,3065512.2
37973,7613926.0
36164,4710052.5
172220,7833952.0
223259,5097825.0
3550,4354163.5
133598,3856206.5
44091,3147620.2
298801,3982936.0
4784,2728224.0
69913,5895302.5
73553,8014499.0
97111,7672764.5
146846,4534817.0
250841,6356452.0
208019,6261157.5
16250,5567551.5
240886,6250711.0
141228,5798902.5
168861,1795946.9
274667,7434933.0
80372,2215916.2
26278,5874912.0
255707,5115269.0
16593,5933544.5
103582,6496773.5
175032,4063844.2
190815,4257166.5
37537,1449340.0
87884,4012077.2
279402,7563454.5
96959,3429228.5
258992,5144873.0
172724,3887622.5
171985,8419405.0
83314,3443723.8
194336,4784320.5
132746,3396981.5
114164,2207906.5
232623,6643917.5
273027,3926927.0
241314,4773091.5
185631,5917444.5
162576,4801969.5
48324,8593843.0
209738,8854033.0
299090,4414030.0
124180,4341877.0
32581,7876728.0
158958,3202641.5
48642,5112664.5
169183,7689143.5
137032,3215032.0
126967,5366781.5
4848,5302294.5
159183,7411189.0
33095,8034994.0
12384,6786163.0
199991,6138890.5
155779,7588214.0
