id,target
71570,1498576.2
219843,3163537.0
36279,2559385.2
66052,620001.25
252609,1901195.6
24783,8808747.0
299327,3877895.0
95349,4702077.0
46332,711432.4
91240,2960623.2
5445,1260188.6
272876,1327192.8
43811,1812374.9
217082,4478891.5
100370,4926047.5
258874,669785.56
121949,1126192.4
212950,480460.12
200057,3950327.8
229177,1882716.0
287838,475495.22
213118,2116104.2
176475,1028736.1
118176,6275014.0
209024,1422328.2
221906,2277784.5
42493,2744536.8
223728,1449252.9
141993,4479694.5
55675,2383369.5
224087,3951929.2
83655,1711809.8
61917,2147151.8
153665,2214804.8
155758,7066332.0
190393,5130536.5
231050,848091.25
201122,3675143.0
59267,668466.56
262487,6127900.0
188582,2746424.5
131814,685726.0
73949,4692369.5
154308,8188954.5
167194,633723.7
277393,2182398.0
196835,1694755.5
91690,2704750.2
162086,2471828.0
231058,2300916.2
54120,6536205.0
247858,4122273.8
98092,1054122.6
271915,2781052.0
44677,1256340.4
56078,1082050.2
129375,4976999.0
133361,4887549.5
85866,1874258.5
191559,568671.2
218728,1948454.0
208771,3722314.2
109195,883603.6
39549,1421769.5
169828,2857954.8
57416,2597724.2
33193,4929572.5
173865,3668741.8
50919,2759549.0
108504,1834083.1
72963,1869877.2
270712,1489903.6
63504,1622000.0
26896,1546939.6
261152,1338090.8
8838,732763.0
16064,5896500.0
107661,2198443.2
130161,3120478.5
179573,2542223.0
116121,646533.44
32234,454060.06
191736,940924.94
57456,2772035.8
160502,1573767.4
215795,1537044.2
126714,4780786.0
173047,459745.47
97726,1970628.5
193811,1354532.6
17156,1142710.4
71055,872670.8
193990,783038.5
52059,2194509.2
274757,2975512.0
1558,5546999.0
253081,559626.8
181909,2494783.5
145269,1492877.6
186660,4811614.5
6479,1074042.4
249414,803268.4
43182,534620.25
248529,3363366.2
125724,3296391.5
214268,1716575.1
270767,1326727.0
141103,2552956.8
292203,6466694.5
62008,1617484.8
89122,698955.4
47736,5225673.5
222505,3942894.2
29628,708862.25
202216,1821536.1
194828,722726.1
18649,1053636.2
199020,1727010.1
111554,440251.72
244687,5371579.5
230919,3756560.2
42397,4912859.5
221946,3130252.0
168390,897886.5
175576,1373920.2
153541,1194024.1
74055,2244953.0
233828,5278440.5
131312,542291.5
224154,5534581.0
266743,646896.1
15594,923956.8
227419,5311911.0
115531,3490410.2
12282,379411.4
21847,1479122.8
86772,597366.06
193139,1985484.0
100472,3239939.0
177774,3871834.8
224462,3019022.0
255020,1795976.0
140852,3155019.5
6484,1688755.4
97191,2768823.0
218796,5492385.5
146934,570854.94
183990,1404207.4
150347,3899490.0
291295,8460374.0
175531,1885535.2
80284,3189279.5
64297,1784564.2
221587,552109.3
145984,4107499.0
266813,495869.97
53725,1446356.1
171137,626616.6
212764,603823.44
30683,1265149.9
204086,2242334.0
78594,6864349.5
162787,1551358.5
212279,1011418.4
33141,523010.34
13870,2707400.8
205831,3689699.5
285806,3612252.5
13820,752933.75
198918,636017.2
165989,5239446.5
81377,1673674.5
149867,604222.6
192119,554233.75
180210,852397.7
147051,2625144.0
127638,3027328.5
291867,2216577.8
178582,3460916.5
127544,4092609.2
235717,4223908.0
171723,593830.2
161574,529074.0
75409,2109058.8
90035,830746.7
42840,744345.7
8581,6823081.0
13664,3989824.8
247464,1235872.1
96424,1713818.9
194898,3905225.0
283532,2092755.8
69531,3736042.0
237884,1195336.6
261893,1492537.4
150376,505608.16
182443,2499374.8
224406,4844596.0
171332,2088172.4
140442,1134988.4
154939,1453462.0
131259,4360409.0
162293,1043138.2
292709,2765540.0
264845,4071602.8
166131,6169957.0
132328,2031500.6
208063,2497778.2
48322,6374086.5
16624,472687.5
4734,974936.6
189590,4322533.0
101739,790396.4
111000,2723282.5
198444,487186.44
16638,2562034.8
55638,5267021.0
258788,1617939.9
238820,2893569.0
115603,1291286.9
246939,2404712.0
191530,822053.9
11213,3708060.2
27388,2493606.0
229061,2115537.2
251977,804645.4
23366,1621381.4
10057,8152316.0
112593,2875712.2
268565,831379.94
157455,5767603.0
59187,686099.5
70372,3632866.8
126007,681656.75
197380,885104.9
271738,5755405.0
194635,3311522.0
165242,2401737.2
47838,797926.1
29771,685182.1
257199,664136.1
61814,4251758.0
208348,4800362.5
191265,7492760.0
2157,6583581.5
188784,442748.53
95787,1212272.2
238436,2258621.5
239163,1653144.2
295072,702959.56
104338,4109462.0
291607,581201.0
21708,2949643.5
143149,3431318.8
137148,3297448.0
78780,621689.9
92536,1645206.4
271294,1679300.8
79847,7148959.5
274306,622351.25
153714,1113021.9
117114,3636229.0
295580,3233604.8
153341,1944153.4
242231,698902.7
17420,4821145.5
52376,1522750.2
71440,448417.16
254000,2859672.2
199108,2092735.8
146464,4603648.0
154057,3299697.0
276394,3043147.5
106502,4214983.0
84374,715223.6
253180,1705362.0
236365,1313484.2
182279,2450177.0
221109,3631827.5
289706,1945423.9
291438,1905448.5
71066,3582559.5
122789,4465593.0
194910,2059412.8
145391,1986605.2
199164,1022922.06
266382,927709.3
271414,632034.94
167801,2966541.5
61371,1948578.5
228790,713063.25
290878,4684321.5
144980,828452.3
119483,810177.06
18604,1399530.8
138393,1457680.5
83163,4361931.0
77727,1001279.9
224928,4654433.0
28596,879743.4
157996,6870230.5
108954,3933951.2
200857,7251560.0
72173,454313.03
106183,2240260.5
12328,1175981.2
264481,4991620.5
96134,1814477.9
129425,2109095.0
80441,1304384.2
260522,2239974.2
72154,1125698.4
93234,1321860.9
58502,2684695.0
277308,1213000.9
151009,812089.3
90763,565318.6
275585,653736.1
77424,999177.5
50947,463176.78
86003,5286576.5
202926,1489118.0
52894,4704871.5
152519,4227857.5
145898,1986787.2
133627,1807912.4
113025,843122.8
216655,2545216.5
173878,4643725.5
73954,2815275.5
257397,567801.4
103663,2343732.8
281910,1228708.1
104079,1135299.0
83563,1203615.1
28436,671221.1
206395,500248.8
239720,3738797.0
35659,510978.62
267856,2524251.2
25953,1764725.8
108843,1407325.6
50565,1825269.5
241574,791025.25
214651,887863.44
14904,1174332.6
142217,2971046.0
53741,4234770.0
17917,1428821.4
46527,398181.75
254258,3261428.8
117732,4281575.5
84721,2265706.2
283229,1407383.4
174501,2139317.5
122944,938806.94
1934,502438.12
275793,591195.9
123228,1921166.1
24600,5424893.5
230991,2269259.2
56772,2013069.1
147503,1083747.0
85741,1594172.1
69716,1868100.2
264260,2418266.8
65737,452847.9
99254,1246155.8
223411,3287770.2
116646,988500.7
75954,968377.9
125531,2552754.8
236312,3356489.8
76948,7401371.5
145527,4571735.5
164479,1409968.1
282478,2035491.8
110104,746495.4
276716,1108009.4
21142,1930842.2
151238,548682.25
286033,4223421.0
94009,482091.34
109338,1630788.2
148928,697837.06
286038,4729709.0
29163,1555456.1
202367,3204596.8
37813,4458507.5
55174,2326598.2
113507,847898.75
200332,5183015.0
273190,2298013.0
242354,3918180.8
93315,588224.2
265463,2353790.0
290432,784412.25
237127,501069.6
92371,2709387.0
32067,2866249.8
153031,3071722.0
211606,1440292.8
224439,3197337.5
12783,1676291.0
281291,451990.16
281984,1782390.5
265609,497796.03
230594,963058.3
22981,3919347.0
68319,487578.75
11283,3026751.0
32854,5248488.5
190653,378384.12
154922,7163380.0
197081,469604.72
128025,673618.2
91677,1091269.2
136087,3224787.8
182705,386078.97
279387,609657.1
4956,2020847.9
157145,3797330.5
48688,1613160.6
249114,579757.8
56226,3494993.5
36312,803069.2
105698,1608525.9
229007,5315113.5
176855,1615747.2
22354,3838484.8
207970,751756.4
297214,2799279.0
135511,2980246.2
260469,3694076.0
293208,1072156.2
134761,867771.9
272312,471301.1
145389,497219.06
32197,1865308.9
186084,3308217.2
271387,551264.4
132995,783532.25
192595,709151.6
290210,433075.47
83443,533650.4
124860,3444692.8
7705,2977661.0
260422,2122648.8
181743,7754352.0
290212,2405060.8
9061,2759228.0
21022,4706868.5
292036,767631.75
205024,3053916.2
255239,1001890.25
55356,884597.7
40148,2503542.5
262338,3213039.8
157872,1961321.5
4086,699471.5
1708,2708650.8
199518,423505.06
278815,4015464.8
295018,3116422.0
118980,1696851.5
122442,2624062.8
247466,710362.56
253410,7378657.0
238889,5329391.5
196664,621921.1
290464,1791849.5
193963,1840255.6
7875,2088120.6
98708,2149641.2
119110,1376790.1
138008,2305727.0
12951,1275295.1
192497,2393546.8
163408,1257745.4
261640,3254773.0
6869,2574246.5
165580,4557405.0
136767,454445.2
225731,1972811.6
3022,995261.2
196076,820198.75
234587,1122255.4
66309,2815025.8
57974,2150771.0
140097,465826.72
32336,5629447.5
60783,415267.4
230910,1601791.9
26786,2845404.0
138068,775403.0
180764,4454249.5
219326,2210715.2
231866,1592834.8
67828,459786.25
204206,3761873.2
37390,2305990.8
37186,1193061.2
84334,1831244.8
71283,1346268.6
148429,4807528.0
7614,5605779.0
140256,2276247.0
41175,944038.44
204658,726272.0
254,1394776.6
291739,2875684.8
78120,3896642.2
243905,2076418.2
100629,3303100.5
10320,2515784.5
39112,3076556.5
165420,1310615.1
79869,1193524.4
40303,2403185.2
44931,602888.94
183655,4226797.5
275748,2680307.8
244053,1575309.5
112183,378838.7
23550,1678159.2
167445,619435.6
47663,1133344.2
233486,678272.44
214669,2874533.2
193840,7084733.0
237418,2538860.0
178557,947025.9
261996,1243979.2
197206,1236775.4
14423,658393.0
217456,1998420.8
3491,516400.22
85439,3171009.8
172233,491970.25
116132,2474944.0
144546,4639502.5
208036,1591615.5
242688,3183099.0
168749,3055763.2
69768,505191.72
136620,4287063.0
296697,3773133.5
155710,585289.8
260326,1020260.4
72034,2930962.8
282627,1161385.4
205225,1356725.2
257409,552334.75
294246,5639071.0
121044,5822709.5
293316,489900.38
40795,512614.7
204324,3616016.2
18386,4940430.0
229140,2040876.0
50559,2293214.0
99134,2954319.5
147027,923361.4
49,4057671.2
283905,3060038.5
134705,2708929.8
99117,883874.2
99095,1060558.0
155252,757169.94
254189,1373084.5
291695,1828004.5
103503,1860941.4
126176,2655447.5
56197,1055771.6
232602,1083570.2
176023,1048718.0
297580,1891074.6
19701,3132802.2
246188,464437.84
199493,1107752.6
186419,2734400.0
229402,650857.75
158343,3128556.8
179257,3364267.8
142785,1043456.56
264280,566507.06
73884,2418163.0
183130,1910619.9
20963,3909599.8
189828,1355757.9
294413,605072.56
130633,1558032.0
245740,1669171.5
289680,888433.5
7411,1499162.2
92893,3635396.8
257980,944285.2
99474,1632309.9
233340,438759.56
153240,448063.62
214630,3399814.0
92817,3920666.5
221699,3146476.8
84497,2638076.5
7299,4455592.0
79997,491502.22
11546,771394.3
289616,1907288.4
241580,2434819.8
174983,1634520.4
165383,609387.44
214886,546426.94
272546,3528046.5
90310,664641.06
134340,3172125.8
61470,1366982.9
187438,3802922.5
5863,1393867.1
39768,2339121.8
8139,473345.66
51750,2141564.8
177439,724220.56
203052,1641584.5
154369,894964.5
238730,2861614.8
214071,3013976.2
276168,5118675.0
195587,1528551.2
233106,926473.3
21793,1819553.4
178749,1707119.4
31118,2609165.2
64773,4739277.0
31621,577935.0
103337,3099350.0
200409,1130310.1
184920,2016062.4
157342,1312457.5
189250,2885651.8
114062,1939532.9
142365,1447458.6
126890,1376897.8
83842,2424952.8
50057,5117953.0
289868,3573360.0
193503,4312869.0
227457,2713904.8
72869,1807867.6
159872,501401.8
245879,2093855.6
115807,1173859.0
95085,2122602.2
17638,1267761.1
146319,530415.8
116428,2160802.0
210919,5402692.5
70784,5519011.5
114704,1038361.1
47739,892765.1
24542,5418787.0
175423,510994.7
132836,791622.25
198167,1779594.8
24662,3530496.8
72790,2399161.8
217198,6196640.0
285096,1137041.4
132313,490113.47
35962,2115616.0
4087,2665706.0
9163,1768314.1
158831,2926672.5
240408,1045197.5
3410,2882986.2
70579,1238821.0
168261,797929.94
149658,2975801.5
263064,2136202.2
199838,2094644.6
185052,3904267.8
111380,1823919.2
235727,4720755.0
25176,6183440.5
143527,448468.47
14237,1561737.6
194518,2272713.5
74547,1310572.6
17024,751735.56
242415,6078791.5
247158,4837804.5
89480,1101742.0
185957,732342.44
294163,803989.56
29479,739708.44
244411,2510614.8
245712,464123.94
119542,601337.44
83105,2552669.5
169980,1587352.9
271769,3896021.8
269409,2300629.0
249760,1831260.5
32693,2658321.0
287963,4351108.0
202077,4077485.8
211884,2663015.2
231947,1188386.1
87646,2328365.2
10182,4600667.5
61752,803085.3
164058,488678.28
36716,1366267.4
208607,2004094.9
117087,834785.94
41455,761154.8
122144,2824055.2
69674,6377217.5
87198,1462124.6
273355,815991.94
168485,1559616.8
265248,6213961.5
167075,4890804.5
227366,2366852.5
88082,403547.16
203409,2593125.5
252813,1699700.4
286030,991856.75
241223,474134.94
100594,3231237.2
110792,889226.06
159531,1851174.1
18683,2522944.5
290868,1170759.9
103757,640511.75
235942,708576.3
155018,909375.44
80968,362021.72
259699,5225235.0
32123,1203648.4
152368,2508444.0
138857,4240420.0
210613,652597.44
262089,2662276.2
123381,1130640.0
106531,1814162.9
203230,1277640.9
118793,488492.84
294620,491118.0
256608,2565497.0
194213,1183622.1
74895,819166.06
201525,2967325.2
213744,2847923.2
294449,4178725.2
179805,917426.0
193188,2046805.2
143526,2838192.2
26718,2663546.0
93208,881708.8
61427,3738362.0
298591,3658780.2
183136,3529567.5
120464,1535482.5
127683,1689014.6
257943,712637.0
89085,4448128.0
96839,1805283.2
218578,488791.53
162362,3094981.5
232929,3825796.0
111250,3978684.0
154981,7422343.5
6226,502207.22
200237,1155115.8
220029,774824.2
246042,1923195.4
28201,1807986.5
267632,678424.44
267149,2154228.0
241076,1685048.8
18045,1535040.2
254761,2322893.8
402,3841172.8
118729,2301680.0
41324,2486036.2
214781,4459847.5
148179,699020.0
71720,6644006.0
168845,1323879.5
23242,2129567.0
277485,470651.16
82903,5474845.5
50306,4120230.0
261470,1226787.9
28793,1283937.5
21240,1550799.4
4606,1015330.5
193462,2107345.8
166301,5307576.5
38559,4672886.0
214254,3737103.8
28330,4640617.5
12391,5755498.5
10847,3760603.5
12209,3332037.2
210318,735598.7
261623,592751.8
167479,2893759.2
95401,7644637.5
38683,4136135.2
191281,2625684.8
20073,3267287.5
158808,749603.6
246494,2047877.2
152859,1307575.1
137468,1362993.0
779,3135301.0
227828,1063296.4
150090,3334621.8
151564,2602634.2
20611,2373609.0
163393,783226.7
241606,1227685.6
86989,3382150.5
242121,1412064.6
205774,2833373.0
84097,2248786.2
175629,1506391.1
40460,1063463.8
274756,2824631.5
274811,2066789.0
162191,1114046.6
224715,1241179.0
122997,3155856.0
208674,3828252.2
21740,2005209.5
166156,528473.9
188792,5724728.0
59787,1916201.9
42514,2194551.2
283405,531291.6
237682,1408238.6
177704,1542167.1
264970,2366825.5
3666,4718248.0
212716,2775564.5
22663,6057905.5
97010,1182717.1
46699,3777713.5
75486,1041419.56
240480,1862356.4
41757,581970.3
116563,5572513.0
199309,1480474.8
27294,1611240.2
150764,5039380.0
58842,3077164.0
254963,1413754.4
138875,8372827.0
135564,774403.1
259189,4196849.0
143442,3989634.5
100492,5971869.0
281512,1657581.9
166593,2174727.5
245478,1423223.8
63401,708372.3
231975,2353143.8
220955,837915.75
135007,2418313.0
87164,1473582.4
265339,1971643.6
59650,3700504.0
220331,3716702.5
251845,834657.75
105093,883663.5
221071,6605291.0
113514,2296956.8
237014,2580509.2
94872,634686.56
3788,1737512.0
206090,451505.06
296607,763597.75
181389,3525053.2
224212,1366625.8
62572,657445.56
241066,2980007.5
125012,1113299.0
154949,559371.2
119359,4329869.0
243889,5883951.0
165653,4090541.2
170643,5515444.0
256693,426165.72
213936,3877754.5
103854,1458953.1
26410,4401302.0
135713,1788223.6
237983,769025.44
57226,3839934.8
261307,7753730.5
11518,645512.56
82245,920218.6
97242,2515496.8
95102,3111910.8
109680,760583.75
232996,419660.66
273024,1272407.4
238136,723920.2
99548,2568042.8
287966,1831389.8
295519,400276.9
77681,1060831.1
192745,749700.9
193297,1645689.8
171591,562639.06
128093,830684.94
123822,2286978.8
116056,1516518.6
158735,1126691.9
75725,2117979.8
35177,700060.75
290735,1394097.1
158962,1828006.2
272301,3923947.0
70376,504535.97
79302,1989274.6
157835,642369.56
136728,684933.2
209187,5097756.5
281960,3078543.5
222915,2642656.8
187155,2032167.2
187479,1736925.5
216938,993024.7
273384,3913524.0
130532,749390.6
155648,1736610.8
196616,4238208.5
109964,746227.06
190366,3097518.0
13491,968207.94
100735,478534.03
292072,7019698.0
47433,425312.25
127828,1837102.9
221694,3712147.0
155725,3090003.2
4373,2773889.5
54111,1603904.4
71701,3233555.5
257142,612900.75
108379,537915.4
160303,2114934.0
31515,1407064.0
254056,1640230.9
141457,1844530.5
263902,712562.94
13988,598006.75
156216,533434.1
121140,2169033.5
141907,1142609.1
125371,3207764.5
104548,896345.6
140031,647487.4
127181,5991247.0
7802,1717454.4
70114,1711685.6
12415,1658968.9
283202,425980.84
286055,1878986.9
267419,482986.4
298848,1176912.5
170195,4270280.0
188577,2508614.0
17850,1687424.0
215861,1171668.0
245728,736653.9
269728,1755483.5
236155,1347873.1
13194,1624250.6
207014,3921171.2
119398,1017004.1
238,3625657.2
211964,1528401.1
238585,430304.78
171405,884539.5
677,1237003.0
61668,914189.25
46664,1844889.4
165986,2106978.0
34947,3312049.5
78352,2543724.2
255858,440781.06
58365,4606634.0
257170,2004083.4
59389,5497977.0
93235,4579965.5
190723,1697649.5
158828,497866.75
18522,1557974.0
4314,899917.4
206623,1629749.6
216212,8670824.0
291365,2535146.2
98168,653194.56
78384,953105.5
258133,542772.1
75734,4917603.5
242601,2164931.2
11369,1931448.1
36664,873256.06
154610,2439805.5
117751,1630203.5
179237,4433906.0
77142,3439660.2
62179,417932.1
219641,3137954.2
8598,1921970.6
279529,2621684.0
7354,870316.25
291714,625636.1
233137,710059.1
37060,6714013.5
95134,4357997.5
298971,1993249.2
87543,5513550.5
276904,1974324.9
286437,2007126.5
257908,3233987.2
165017,1000851.25
277443,556153.6
211875,2563985.5
5300,1687459.4
148580,2138324.0
232132,3652815.0
113808,8121005.5
25705,463898.25
206594,1584062.2
106498,2582215.2
25988,574082.06
47180,2615129.0
123988,1307697.4
96064,6888094.5
772,725691.8
287279,1515837.6
26754,3055244.5
79399,3299980.2
231304,2763238.5
255882,1713096.6
175353,897853.1
221623,3973212.5
109793,3308397.0
180758,439880.72
82851,3665223.8
2563,1015234.6
49215,981278.7
3762,2582779.2
191443,2509571.0
286405,4173750.8
22398,3219134.0
7909,3757929.0
274226,1516229.4
12751,544647.6
160314,4209118.5
281345,2463689.8
92989,1798643.0
196259,3400258.2
24470,1384715.9
128998,526683.75
297617,5499372.0
244730,1886781.8
152818,635135.25
194638,1294833.4
80301,543049.1
44203,4374579.0
90830,1183009.2
170329,3294750.8
8548,5051370.5
125565,4865088.0
209998,1112648.4
187987,2552036.8
153041,1490683.9
79217,3179746.2
239688,1299249.4
148689,2647952.0
289932,3216501.0
137678,1538459.5
147485,1395553.8
221591,963599.44
106049,2979285.8
25496,4804237.0
90199,2235245.5
265868,867445.0
106533,528583.75
268112,811888.0
166469,4229325.5
189475,3045987.2
299251,4308523.5
267648,1562449.8
3617,1847327.8
144503,662360.0
74669,941573.94
93024,1724033.2
63378,1805018.1
171908,767412.2
250569,5204417.0
65359,612150.06
283285,4497669.0
20550,1220626.1
108419,561351.7
286167,5208031.5
35024,1028532.06
23426,2579097.0
56211,5989824.5
126855,1419257.9
264462,7793912.5
119,2554023.5
298647,1755306.1
296572,1641371.6
69891,909919.4
155817,1082289.6
1582,1405579.2
40728,1743273.0
106373,379827.38
100788,6746137.0
107784,4788689.0
72696,1681257.4
247517,1339634.4
164550,1515464.6
185370,2418873.5
200353,713867.5
59465,1082530.2
218256,2318345.8
103035,333694.56
64580,601670.7
92592,3024033.2
87343,3798652.5
188164,1967179.2
85096,1940933.6
201491,1175070.9
124161,1755878.6
47898,3687687.5
237603,502013.78
46762,2305003.5
215508,1211330.4
247452,1877106.2
157843,2703608.0
99623,808351.8
60299,2247313.5
249989,1522918.8
121308,2258628.0
238659,1609375.9
73765,1315353.2
118938,1523418.5
72395,2168555.8
86521,961678.9
78691,2492365.0
149312,622809.6
199232,933544.75
133959,993685.9
230035,1338916.6
85494,4884712.0
37962,1858719.0
138606,2452805.0
696,2336722.5
287655,1078762.4
194201,1068457.1
22056,1925482.0
118684,2574779.2
200863,2995702.2
107471,2913030.8
69516,1674841.8
291474,3199085.2
164723,1131536.4
69152,1441673.9
182395,772316.6
232748,806305.4
290682,2676586.0
37205,2251988.2
16091,1855262.1
7321,602259.7
16,4548495.0
227227,849751.7
75356,1986540.9
62770,1804374.5
167780,807160.1
231463,2875484.5
252937,1949102.6
831,1714127.8
84218,698237.1
158724,852466.75
47771,3566969.2
233568,5408838.0
168690,781073.25
241717,2785115.5
237232,1541129.1
172823,1913165.2
149939,5701566.5
156960,1480651.2
92709,3541885.2
228480,4685863.0
215619,2285127.8
183036,1055885.4
63771,3794944.8
25868,2208658.5
135019,352431.84
189972,1186298.1
203969,3160551.5
159548,626110.06
144242,1179395.5
102928,2798345.0
267472,1264186.2
42097,1697361.2
109230,2788847.0
219311,4146095.2
278835,663172.2
142434,4402196.0
248162,3549513.8
249441,1410426.8
253910,2239728.8
117288,8518626.0
183210,616804.2
142921,965879.3
89677,3798533.0
77802,5124614.5
173924,3710887.0
219523,1808228.0
224194,1800819.4
109635,752919.44
32990,3470246.8
63963,715306.1
119094,1752155.1
125471,3404518.8
273049,5072079.5
77941,1132885.0
18524,1319045.1
193570,4191501.0
84416,2329591.2
118943,723735.9
149720,2083225.5
104790,3043054.8
19098,451230.88
213265,2885591.0
266005,4277180.5
82788,905763.6
17273,3964605.2
28447,750462.0
174629,6312287.0
202305,1545986.9
46658,6430318.5
192877,2768630.2
42583,2356009.0
230452,3721011.5
44631,3029480.0
144307,683431.2
138218,3214860.5
237414,1058961.1
224125,522984.4
9975,565510.06
275317,420360.84
114966,4188260.5
63533,2598381.0
100293,4167478.2
190313,700712.6
297043,456132.03
103942,3783724.0
107902,601964.0
200128,1156533.2
158152,1266127.5
186224,1484254.9
138618,1178003.9
66615,510480.34
83681,1014636.44
177724,616421.94
33042,2289848.5
60008,3699653.5
30376,1291009.8
261647,3544740.5
248963,729355.2
77409,592076.06
57237,1305788.1
143066,2923361.2
220714,5214855.5
254080,3280231.8
32122,1065883.4
160416,2540754.2
96145,563121.1
189882,3567486.5
235231,1270119.8
97622,1312632.8
203359,1856748.9
109460,2010713.0
150231,1181295.6
102538,3209502.5
247036,1154751.1
79739,3831780.8
57078,810792.3
229222,365500.16
68776,1607737.6
225031,5158295.0
26610,724462.3
297433,2228640.5
58352,2656273.2
103626,386851.84
235700,3028379.5
211967,2638670.2
232105,825464.94
130496,2262702.8
88078,5250275.5
92575,469123.1
225627,3571220.5
67782,1450666.1
87346,4535665.0
278000,1837733.6
272309,746192.9
224918,2603801.0
141703,1313392.8
219608,799383.94
6048,1777288.1
188803,1976340.6
258114,722564.1
106839,890499.0
123656,737727.4
8140,1321635.2
234277,5019704.5
63750,3030679.2
181107,1702390.0
189747,866661.1
202703,3316408.0
297757,4648595.0
139931,2258391.0
259808,1500556.9
286107,4060005.2
27075,4581626.0
243087,1449579.1
168105,1136504.8
276227,1223928.4
39094,2092238.9
248445,1697374.2
183877,1409826.9
95610,1888589.2
35937,1356654.1
292988,1843804.1
157099,2592200.8
30004,1873852.8
68938,623739.9
274192,599717.25
862,3389160.2
170950,3668157.5
71616,524631.4
278667,2302202.5
267375,1767011.0
67048,470485.56
42012,2452395.8
188831,2119727.8
70945,2145573.8
293639,1245935.9
96119,850702.8
165741,1378691.4
276368,4564338.5
160607,607713.06
98683,1210073.0
152290,2614944.5
294182,581752.75
208170,1019089.56
46997,3826825.0
269595,1699189.9
76645,3111863.2
164180,2120846.0
74197,1335316.8
37973,2265414.5
36164,791460.7
172220,3279643.8
223259,1364785.4
3550,2872902.5
133598,1841303.6
44091,757408.3
298801,1716388.5
4784,573947.94
69913,2191190.5
73553,3425714.5
97111,2680793.5
146846,1025095.94
250841,908333.6
208019,2446035.2
16250,2697491.2
240886,1393031.2
141228,2116078.0
168861,433725.62
274667,6788027.5
80372,657951.06
26278,3351033.2
255707,2994299.8
16593,2641780.0
103582,2695585.8
175032,1513997.0
190815,1382189.2
37537,376987.3
87884,3444078.5
279402,3275283.5
96959,747381.56
258992,1082640.6
172724,1503808.9
171985,2549127.5
83314,677660.1
194336,2240508.5
132746,896638.06
114164,1727525.8
232623,4357129.0
273027,898325.06
241314,3083085.8
185631,6347650.0
162576,3176058.0
48324,1946320.1
209738,4768550.5
299090,2091877.8
124180,2446196.2
32581,4764596.0
158958,1571381.2
48642,792597.44
169183,6765369.0
137032,674337.44
126967,675686.06
4848,3450278.8
159183,4721363.0
33095,1539823.1
12384,1982833.0
199991,4955374.0
155779,5170213.5
136831,1229696.4
90039,3787995.2
126969,1327511.8
56610,5473039.0
196288,2924605.0
145546,1672473.0
220260,2035608.2
212008,2766350.0
51434,5536925.0
215851,1312890.6
65809,3115088.0
133123,544817.5
194504,901084.44
105134,674541.94
84441,3118607.2
43352,4772472.5
271272,7581501.5
263061,2006190.8
124621,1557017.5
48583,1328943.1
106969,5404847.0
44129,2605390.8
206404,392204.06
83480,2357188.8
271053,1541459.9
109915,3290731.5
255962,887271.8
164223,2005339.5
165360,1987056.2
246486,2918773.2
241415,1179257.2
114422,4388204.5
61098,4549727.5
130150,1635533.9
245724,4402284.5
286043,782852.56
211572,2734660.8
96144,657134.6
193641,786110.75
199402,4659731.5
14404,1725775.4
106306,4844882.5
76002,1825354.9
68791,2245012.8
